Date,Time,kW,kVAr,kVA,scalar_kVA,status
 2021-10-02, 19:00:00,959.18,101.58,964.5438138,970.4768186, Ok
 2021-10-02, 19:30:00,956.58,113.4,963.2781823,970.1959978, Ok
 2021-10-02, 20:00:00,955,116.16,962.0385364,969.4720541, Ok
 2021-10-02, 20:30:00,948.36,103.06,953.9434224,960.8587621, Ok
 2021-10-02, 21:00:00,908.2,104.38,914.1785517,920.8298945, Ok
 2021-10-02, 21:30:00,893.02,95.98,898.1630591,905.3253336, Ok
 2021-10-02, 22:00:00,859.8,99.58,865.5473508,873.5250125, Ok
 2021-10-02, 22:30:00,810.18,97.44,816.0184961,823.5058709, Ok
 2021-10-02, 23:00:00,782.16,105.32,789.2189607,796.6360669, Ok
 2021-10-02, 23:30:00,750.14,83.28,754.7486853,761.4933624, Ok
 2021-10-03, 00:00:00,735.04,90.02,740.5318373,747.6518433, Ok
 2021-10-03, 00:30:00,780.22,80.18,784.3290641,789.8110681, Ok
 2021-10-03, 01:00:00,761.1,90.24,766.4309934,773.2622177, Ok
 2021-10-03, 01:30:00,753.04,83.94,757.703877,763.6957938, Ok
 2021-10-03, 02:00:00,739.68,84.56,744.4977475,751.6916117, Ok
 2021-10-03, 02:30:00,738.2,76.92,742.1966898,748.3770452, Ok
 2021-10-03, 03:00:00,740.66,69.22,743.8875211,748.4687624, Ok
 2021-10-03, 03:30:00,748.58,73.56,752.1855423,757.4786919, Ok
 2021-10-03, 04:00:00,744.88,78.76,749.032277,755.0854933, Ok
 2021-10-03, 04:30:00,760.84,80.58,765.0951849,771.3462097, Ok
 2021-10-03, 05:00:00,748.98,77,752.9276462,758.9667677, Ok
 2021-10-03, 05:30:00,749.16,79.44,753.360086,759.0983234, Ok
 2021-10-03, 06:00:00,805.38,84.1,809.7590718,815.7664877, Ok
 2021-10-03, 06:30:00,844.34,87.52,848.8638206,854.0072473, Ok
 2021-10-03, 07:00:00,771.28,75.04,774.9218283,779.3760823, Ok
 2021-10-03, 07:30:00,756.06,94.56,761.9503378,767.2500802, Ok
 2021-10-03, 08:00:00,822.76,114.3,830.661488,839.7674469, Ok
 2021-10-03, 08:30:00,1114.32,200.54,1132.221424,1141.274314, Ok
 2021-10-03, 09:00:00,1379.78,215.84,1396.559972,1403.06071, Ok
 2021-10-03, 09:30:00,1521.94,235.74,1540.089189,1551.621219, Ok
 2021-10-03, 10:00:00,1574.36,227.14,1590.660866,1601.161143, Ok
 2021-10-03, 10:30:00,1549.66,212.22,1564.123858,1573.843708, Ok
 2021-10-03, 11:00:00,1647.34,215.94,1661.432863,1670.285906, Ok
 2021-10-03, 11:30:00,1627.24,217.38,1641.69549,1650.259262, Ok
 2021-10-03, 12:00:00,1583.2,234.7,1600.501899,1608.900448, Ok
 2021-10-03, 12:30:00,1655.96,218.84,1670.357587,1678.688035, Ok
 2021-10-03, 13:00:00,1758.3,232.54,1773.610369,1783.40451, Ok
 2021-10-03, 13:30:00,1603.22,243.1,1621.546169,1632.163647, Ok
 2021-10-03, 14:00:00,1696.36,275.32,1718.557055,1730.005899, Ok
 2021-10-03, 14:30:00,1785.7,286.94,1808.606937,1816.993949, Ok
 2021-10-03, 15:00:00,1840.76,286.2,1862.876222,1871.343127, Ok
 2021-10-03, 15:30:00,1138.48,176.18,1152.031294,1162.878957, Ok
 2021-10-03, 16:00:00,958.26,145.02,969.1713099,975.3432424, Ok
 2021-10-03, 16:30:00,935.04,144.46,946.1334437,952.4048766, Ok
 2021-10-03, 17:00:00,917.68,123.68,925.9769569,934.7931661, Ok
 2021-10-03, 17:30:00,922.96,113.54,929.9174658,938.523481, Ok
 2021-10-03, 18:00:00,847.12,107.68,853.9363424,862.16471, Ok
 2021-10-03, 18:30:00,853.58,94.64,858.8105414,866.0340616, Ok
 2021-10-03, 19:00:00,883.1,102.62,889.042448,896.163886, Ok
 2021-10-03, 19:30:00,874.22,106.64,880.7001181,888.5412535, Ok
 2021-10-03, 20:00:00,871.52,105.18,877.8439171,885.9235843, Ok
 2021-10-03, 20:30:00,881.26,100.3,886.9494222,894.3512618, Ok
 2021-10-03, 21:00:00,831.62,98.06,837.3813874,844.9135577, Ok
 2021-10-03, 21:30:00,812.32,95.36,817.8981061,825.5219725, Ok
 2021-10-03, 22:00:00,807.72,104.56,814.4595705,822.6605011, Ok
 2021-10-03, 22:30:00,785.58,95.62,791.3779886,799.4096072, Ok
 2021-10-03, 23:00:00,772.44,89.72,777.633096,784.725804, Ok
 2021-10-03, 23:30:00,755.92,81.6,760.3115193,767.1947957, Ok
 2021-10-04, 00:00:00,752.1,90.7,757.5492723,765.5237729, Ok
 2021-10-04, 00:30:00,785.74,85.9,790.4215063,795.9137985, Ok
 2021-10-04, 01:00:00,775.98,91.26,781.3279388,788.332799, Ok
 2021-10-04, 01:30:00,779.46,97.94,785.5890371,792.3568159, Ok
 2021-10-04, 02:00:00,757.98,91.46,763.4779709,771.3768832, Ok
 2021-10-04, 02:30:00,749.78,80.12,754.0485812,760.5650207, Ok
 2021-10-04, 03:00:00,738.04,81.56,742.5328782,748.4938983, Ok
 2021-10-04, 03:30:00,758.4,86.54,763.3215126,770.4131022, Ok
 2021-10-04, 04:00:00,762.4,88.46,767.5147761,774.8255947, Ok
 2021-10-04, 04:30:00,784.1,87.92,789.0137745,795.4497699, Ok
 2021-10-04, 05:00:00,766.06,89.66,771.2890763,778.5803691, Ok
 2021-10-04, 05:30:00,767.5,103.66,774.4686214,782.0521293, Ok
 2021-10-04, 06:00:00,803.12,98.88,809.1841501,815.5885664, Ok
 2021-10-04, 06:30:00,874.4,96.32,879.6890942,885.6827732, Ok
 2021-10-04, 07:00:00,811,104.3,817.679332,825.0061976, Ok
 2021-10-04, 07:30:00,927.8,99.82,933.1542597,940.7400438, Ok
 2021-10-04, 08:00:00,1176.84,132.48,1184.273337,1192.839843, Ok
 2021-10-04, 08:30:00,1607.52,205.6,1620.614671,1634.547535, Ok
 2021-10-04, 09:00:00,1619.88,207.84,1633.15911,1642.082241, Ok
 2021-10-04, 09:30:00,1520.34,211.58,1534.991795,1545.336524, Ok
 2021-10-04, 10:00:00,1495.14,216.4,1510.719226,1521.838952, Ok
 2021-10-04, 10:30:00,1545.66,231.6,1562.915031,1573.233337, Ok
 2021-10-04, 11:00:00,1543.42,212.26,1557.94724,1567.957411, Ok
 2021-10-04, 11:30:00,1663.48,244.88,1681.407721,1691.683156, Ok
 2021-10-04, 12:00:00,1570.6,234.16,1587.959466,1602.968585, Ok
 2021-10-04, 12:30:00,1659.52,269.28,1681.225252,1692.728582, Ok
 2021-10-04, 13:00:00,1620.82,254.8,1640.725605,1652.446598, Ok
 2021-10-04, 13:30:00,1678.26,269.26,1699.722794,1711.123267, Ok
 2021-10-04, 14:00:00,1730.64,244.12,1747.772692,1758.067867, Ok
 2021-10-04, 14:30:00,1709.36,257.1,1728.586712,1740.017495, Ok
 2021-10-04, 15:00:00,1694.02,238.34,1710.70445,1721.550651, Ok
 2021-10-04, 15:30:00,1714.2,229.72,1729.523899,1740.152881, Ok
 2021-10-04, 16:00:00,1785.66,230.48,1800.472901,1811.27135, Ok
 2021-10-04, 16:30:00,1807.92,256.78,1826.064264,1838.009088, Ok
 2021-10-04, 17:00:00,2059.04,261.16,2075.53614,2088.652974, Ok
 2021-10-04, 17:30:00,2076.08,275.5,2094.279928,2110.974061, Ok
 2021-10-04, 18:00:00,2102.16,254.62,2117.524028,2134.582826, Ok
 2021-10-04, 18:30:00,1519.52,147.36,1526.648617,1537.574604, Ok
 2021-10-04, 19:00:00,1064.88,136.3,1073.567466,1082.610018, Ok
 2021-10-04, 19:30:00,1012.24,130.92,1020.671281,1028.037207, Ok
 2021-10-04, 20:00:00,995.72,131.38,1004.35005,1011.919032, Ok
 2021-10-04, 20:30:00,993.44,116.66,1000.266259,1006.324783, Ok
 2021-10-04, 21:00:00,950.12,130.5,959.040283,965.8531348, Ok
 2021-10-04, 21:30:00,897.9,120.66,905.9708856,913.8684471, Ok
 2021-10-04, 22:00:00,861.5,110.78,868.5933792,876.5010724, Ok
 2021-10-04, 22:30:00,841.22,110.22,848.4100051,856.689152, Ok
 2021-10-04, 23:00:00,816.16,101.34,822.4274687,830.7902426, Ok
 2021-10-04, 23:30:00,786.76,91.72,792.088288,799.1907232, Ok
 2021-10-05, 00:00:00,780.6,92.86,786.1038987,793.3853907, Ok
 2021-10-05, 00:30:00,834.18,94.58,839.5246565,844.99905, Ok
 2021-10-05, 01:00:00,819.1,96.28,824.7391396,830.8801835, Ok
 2021-10-05, 01:30:00,821.14,112.8,828.8514581,836.500205, Ok
 2021-10-05, 02:00:00,796.22,104.38,803.0326723,811.2102712, Ok
 2021-10-05, 02:30:00,797.62,94.8,803.2339039,810.1554826, Ok
 2021-10-05, 03:00:00,775.56,85.72,780.2827898,786.308348, Ok
 2021-10-05, 03:30:00,802.08,98.72,808.1323931,814.5656415, Ok
 2021-10-05, 04:00:00,795.4,99.98,801.6590051,809.1534449, Ok
 2021-10-05, 04:30:00,815.8,96.26,821.4594498,828.2828484, Ok
 2021-10-05, 05:00:00,803.72,105.52,810.6172394,818.7722115, Ok
 2021-10-05, 05:30:00,809.86,99.68,815.9713978,823.2669656, Ok
 2021-10-05, 06:00:00,819.02,91.66,824.1330694,830.5767619, Ok
 2021-10-05, 06:30:00,893.52,100.32,899.1340794,905.5441704, Ok
 2021-10-05, 07:00:00,823.36,94.2,828.7311564,833.1571006, Ok
 2021-10-05, 07:30:00,845.38,119.56,853.7926786,858.1505147, Ok
 2021-10-05, 08:00:00,1108.72,149.06,1118.695187,1125.641395, Ok
 2021-10-05, 08:30:00,1432.5,191.36,1445.224861,1461.306411, Ok
 2021-10-05, 09:00:00,1595.68,226.4,1611.661138,1621.234529, Ok
 2021-10-05, 09:30:00,1576.02,245.02,1594.952614,1607.872466, Ok
 2021-10-05, 10:00:00,1574.42,259.6,1595.678695,1610.75662, Ok
 2021-10-05, 10:30:00,1619.22,277.66,1642.853762,1662.519163, Ok
 2021-10-05, 11:00:00,1687.68,289.62,1712.350293,1728.771654, Ok
 2021-10-05, 11:30:00,1754.92,284.04,1777.757837,1793.600081, Ok
 2021-10-05, 12:00:00,1752.98,303.76,1779.103431,1795.839299, Ok
 2021-10-05, 12:30:00,1783.6,286.44,1806.454216,1820.397711, Ok
 2021-10-05, 13:00:00,1746.18,318.08,1774.913936,1793.134501, Ok
 2021-10-05, 13:30:00,1874.58,296.82,1897.933689,1911.584647, Ok
 2021-10-05, 14:00:00,1850.3,294.98,1873.665736,1885.270019, Ok
 2021-10-05, 14:30:00,1944.46,309.88,1968.997284,1980.303843, Ok
 2021-10-05, 15:00:00,1976.5,300.84,1999.264104,2011.844798, Ok
 2021-10-05, 15:30:00,2008.16,303.96,2031.033793,2042.396344, Ok
 2021-10-05, 16:00:00,2052.96,338.64,2080.70224,2092.936775, Ok
 2021-10-05, 16:30:00,2043.64,301.22,2065.719714,2078.630188, Ok
 2021-10-05, 17:00:00,2118.82,294.86,2139.238325,2153.614738, Ok
 2021-10-05, 17:30:00,2228.84,269.34,2245.054962,2257.862122, Ok
 2021-10-05, 18:00:00,2236.62,281.5,2254.26513,2270.095371, Ok
 2021-10-05, 18:30:00,1557.16,154.86,1564.841489,1575.378604, Ok
 2021-10-05, 19:00:00,1097.6,138.8,1106.341358,1116.669098, Ok
 2021-10-05, 19:30:00,1029.12,142.04,1038.875996,1051.411229, Ok
 2021-10-05, 20:00:00,989.1,108.12,994.9918313,1003.963245, Ok
 2021-10-05, 20:30:00,989.04,113.1,995.4856762,1004.036796, Ok
 2021-10-05, 21:00:00,913.88,116.72,921.30354,930.3745318, Ok
 2021-10-05, 21:30:00,893.14,94.82,898.1591685,905.8786872, Ok
 2021-10-05, 22:00:00,840.36,97.5,845.9971511,855.3563464, Ok
 2021-10-05, 22:30:00,796.56,85,801.0822889,809.5353803, Ok
 2021-10-05, 23:00:00,778.66,101.58,785.2578506,793.3322509, Ok
 2021-10-05, 23:30:00,775.94,88.46,780.9661037,789.0351462, Ok
 2021-10-06, 00:00:00,771.76,96.04,777.7127871,787.2865293, Ok
 2021-10-06, 00:30:00,809.32,89.68,814.2735196,821.143423, Ok
 2021-10-06, 01:00:00,789.22,94.82,794.8956163,802.8018593, Ok
 2021-10-06, 01:30:00,813.2,95.88,818.8328367,825.8801272, Ok
 2021-10-06, 02:00:00,808.42,92.14,813.6539043,821.2880523, Ok
 2021-10-06, 02:30:00,795.44,91.42,800.6762205,808.7213044, Ok
 2021-10-06, 03:00:00,760.96,78.34,764.9818803,770.6068688, Ok
 2021-10-06, 03:30:00,772.78,89.34,777.9270943,785.5980268, Ok
 2021-10-06, 04:00:00,780.98,91.28,786.2962538,793.819636, Ok
 2021-10-06, 04:30:00,802.12,87.14,806.8394351,814.0271326, Ok
 2021-10-06, 05:00:00,790.9,88.1,795.7916938,803.2801604, Ok
 2021-10-06, 05:30:00,788.68,94.68,794.3427754,802.3626832, Ok
 2021-10-06, 06:00:00,825.26,95.58,830.7765066,838.5689104, Ok
 2021-10-06, 06:30:00,916.14,110.12,922.7344764,929.9223599, Ok
 2021-10-06, 07:00:00,807.92,96.44,813.6555782,819.5218589, Ok
 2021-10-06, 07:30:00,942.3,109.6,948.652439,955.1055084, Ok
 2021-10-06, 08:00:00,1139.82,154.66,1150.264903,1158.221489, Ok
 2021-10-06, 08:30:00,1561.8,202.6,1574.886028,1585.732737, Ok
 2021-10-06, 09:00:00,1640.72,241.92,1658.459347,1670.161559, Ok
 2021-10-06, 09:30:00,1805.74,270.7,1825.917697,1838.324768, Ok
 2021-10-06, 10:00:00,1846.16,284.68,1867.980045,1881.265714, Ok
 2021-10-06, 10:30:00,1839.9,319.96,1867.51343,1884.747085, Ok
 2021-10-06, 11:00:00,1851.4,312.78,1877.635025,1892.867878, Ok
 2021-10-06, 11:30:00,1845.12,306.7,1870.436501,1884.666352, Ok
 2021-10-06, 12:00:00,2016.92,360.56,2048.894775,2062.822357, Ok
 2021-10-06, 12:30:00,2028.88,413.44,2070.576414,2093.988063, Ok
 2021-10-06, 13:00:00,1992.68,374.64,2027.59185,2049.445613, Ok
 2021-10-06, 13:30:00,2065.98,380.9,2100.799412,2110.063027, Ok
 2021-10-06, 14:00:00,2225.22,446.42,2269.558297,2278.046979, Ok
 2021-10-06, 14:30:00,2195.86,420.68,2235.793551,2244.356155, Ok
 2021-10-06, 15:00:00,2195.06,384.46,2228.474343,2236.707853, Ok
 2021-10-06, 15:30:00,2156.36,368.06,2187.545797,2197.217502, Ok
 2021-10-06, 16:00:00,2138.08,337.94,2164.62226,2175.943308, Ok
 2021-10-06, 16:30:00,2211.84,360.12,2240.964658,2254.265447, Ok
 2021-10-06, 17:00:00,2307.06,357.14,2334.539531,2347.315153, Ok
 2021-10-06, 17:30:00,2386.68,351.6,2412.439426,2429.276527, Ok
 2021-10-06, 18:00:00,2317.98,280.76,2334.921296,2349.203409, Ok
 2021-10-06, 18:30:00,1629.72,181.82,1639.831025,1650.445171, Ok
 2021-10-06, 19:00:00,1149.22,141.58,1157.908245,1167.091251, Ok
 2021-10-06, 19:30:00,1077.76,130.44,1085.624802,1094.486675, Ok
 2021-10-06, 20:00:00,1030.02,114.54,1036.368956,1043.87419, Ok
 2021-10-06, 20:30:00,1002.74,113.22,1009.111627,1016.355247, Ok
 2021-10-06, 21:00:00,942.5,109.9,948.8857992,957.2972822, Ok
 2021-10-06, 21:30:00,933.66,82.3,937.2802599,942.8010553, Ok
 2021-10-06, 22:00:00,896.16,91.56,900.8251657,907.4668334, Ok
 2021-10-06, 22:30:00,854.3,75.76,857.6526497,862.759867, Ok
 2021-10-06, 23:00:00,839.18,83.26,843.3002431,848.2625917, Ok
 2021-10-06, 23:30:00,806.3,79.92,810.2511317,816.1377749, Ok
 2021-10-07, 00:00:00,809.68,83.78,814.0029427,820.0185951, Ok
 2021-10-07, 00:30:00,859.76,92.06,864.6746794,870.9175387, Ok
 2021-10-07, 01:00:00,837.62,83.56,841.777606,847.5892265, Ok
 2021-10-07, 01:30:00,843.78,85.36,848.0866807,853.7269107, Ok
 2021-10-07, 02:00:00,824,80.72,827.9442725,833.7420845, Ok
 2021-10-07, 02:30:00,795.44,74.3,798.9025495,804.2630032, Ok
 2021-10-07, 03:00:00,800.82,87.18,805.5513794,811.6382993, Ok
 2021-10-07, 03:30:00,798.34,80.8,802.4184666,807.8266803, Ok
 2021-10-07, 04:00:00,810.38,72.22,813.5917114,818.3171516, Ok
 2021-10-07, 04:30:00,827.16,79.26,830.9487428,836.5321582, Ok
 2021-10-07, 05:00:00,829.8,90.04,834.6707384,841.6178376, Ok
 2021-10-07, 05:30:00,834.54,98.48,840.3304838,848.1664001, Ok
 2021-10-07, 06:00:00,846.94,101,852.9410083,860.4295653, Ok
 2021-10-07, 06:30:00,886.36,106.52,892.737677,899.9326954, Ok
 2021-10-07, 07:00:00,844.42,105.3,850.9601791,857.6820373, Ok
 2021-10-07, 07:30:00,879.7,105.24,885.9726562,891.6651802, Ok
 2021-10-07, 08:00:00,1151.02,122.64,1157.535144,1163.444105, Ok
 2021-10-07, 08:30:00,1582.76,216.2,1597.457873,1607.288373, Ok
 2021-10-07, 09:00:00,1756.42,259.58,1775.497956,1790.337183, Ok
 2021-10-07, 09:30:00,2017.76,307.5,2041.056508,2055.349515, Ok
 2021-10-07, 10:00:00,2164.92,341.98,2191.763885,2206.600464, Ok
 2021-10-07, 10:30:00,2349.16,338.8,2373.46543,2388.019364, Ok
 2021-10-07, 11:00:00,2470.7,385.26,2500.55669,2516.88422, Ok
 2021-10-07, 11:30:00,2521.38,391.6,2551.608838,2564.578797, Ok
 2021-10-07, 12:00:00,2368.86,364.96,2396.809025,2408.969014, Ok
 2021-10-07, 12:30:00,2590.52,414.88,2623.531834,2637.088339, Ok
 2021-10-07, 13:00:00,2600.28,398.06,2630.571771,2644.444948, Ok
 2021-10-07, 13:30:00,2839.88,419.42,2870.684857,2886.871378, Ok
 2021-10-07, 14:00:00,2930.5,392.98,2956.7319,2973.696344, Ok
 2021-10-07, 14:30:00,2860.64,430.4,2892.836907,2907.132883, Ok
 2021-10-07, 15:00:00,2813.74,440.66,2848.036872,2865.41256, Ok
 2021-10-07, 15:30:00,2989.56,409.22,3017.437655,3033.020013, Ok
 2021-10-07, 16:00:00,2725.78,309.02,2743.240778,2755.587873, Ok
 2021-10-07, 16:30:00,2865.4,379.4,2890.408539,2906.898452, Ok
 2021-10-07, 17:00:00,2902.72,339.72,2922.531963,2938.280574, Ok
 2021-10-07, 17:30:00,2912.58,371.04,2936.118686,2956.262502, Ok
 2021-10-07, 18:00:00,2909.94,334.9,2929.148138,2948.082524, Ok
 2021-10-07, 18:30:00,1636.66,177.22,1646.226863,1657.629218, Ok
 2021-10-07, 19:00:00,1172.76,123.2,1179.213406,1187.764843, Ok
 2021-10-07, 19:30:00,1035.3,107.98,1040.915833,1047.286061, Ok
 2021-10-07, 20:00:00,1043.14,119.16,1049.923885,1057.470037, Ok
 2021-10-07, 20:30:00,1032.6,102.64,1037.688648,1044.084073, Ok
 2021-10-07, 21:00:00,961.14,109.56,967.3641988,975.0932582, Ok
 2021-10-07, 21:30:00,1025.5,119.28,1032.413661,1041.527447, Ok
 2021-10-07, 22:00:00,964.32,96.68,969.1543142,977.7859702, Ok
 2021-10-07, 22:30:00,971.14,126.64,979.3623381,989.7165432, Ok
 2021-10-07, 23:00:00,911.88,118.14,919.5010571,929.3678628, Ok
 2021-10-07, 23:30:00,892.24,101.64,898.0105273,905.489185, Ok
 2021-10-08, 00:00:00,866.76,95.18,871.9702575,879.1232656, Ok
 2021-10-08, 00:30:00,900.58,109.44,907.2052965,914.9267361, Ok
 2021-10-08, 01:00:00,870.64,89.26,875.203609,881.3415522, Ok
 2021-10-08, 01:30:00,874.22,93,879.1527788,885.6525419, Ok
 2021-10-08, 02:00:00,878.24,105.74,884.582639,892.7333607, Ok
 2021-10-08, 02:30:00,844.88,101.92,851.0052296,858.7477597, Ok
 2021-10-08, 03:00:00,805.66,89.6,810.6270385,816.3057067, Ok
 2021-10-08, 03:30:00,832.88,92.24,837.9721427,843.3259864, Ok
 2021-10-08, 04:00:00,835.22,108.28,842.2095979,850.8532041, Ok
 2021-10-08, 04:30:00,411.16,52.14,414.4528021,418.1146203, Ok
 2021-10-08, 05:00:00,410.84,52.78,414.2164096,417.870485, Ok
 2021-10-08, 05:30:00,410.66,51.64,413.894099,417.6115716, Ok
 2021-10-08, 06:00:00,814.28,106.66,821.2358212,827.9703906, Ok
 2021-10-08, 06:30:00,980.92,118.8,988.0877929,994.1886254, Ok
 2021-10-08, 07:00:00,963.42,108.2,969.4768364,976.1077091, Ok
 2021-10-08, 07:30:00,1189.96,115.34,1195.536749,1206.967123, Ok
 2021-10-08, 08:00:00,1393.3,115.3,1398.062581,1406.831659, Ok
 2021-10-08, 08:30:00,1772.1,207.16,1784.167502,1798.852897, Ok
 2021-10-08, 09:00:00,2013.84,271.7,2032.085735,2052.179738, Ok
 2021-10-08, 09:30:00,2025.28,223.5,2037.574864,2049.8026, Ok
 2021-10-08, 10:00:00,1897.38,286.86,1918.942293,1932.553759, Ok
 2021-10-08, 10:30:00,2098,390.98,2134.120278,2147.654203, Ok
 2021-10-08, 11:00:00,2117.28,391.08,2153.09502,2165.703178, Ok
 2021-10-08, 11:30:00,2252.08,405.94,2288.373136,2303.045472, Ok
 2021-10-08, 12:00:00,2308,371.94,2337.777441,2350.005014, Ok
 2021-10-08, 12:30:00,2525.24,323.16,2545.833742,2558.861712, Ok
 2021-10-08, 13:00:00,2573.7,298.14,2590.910873,2605.553835, Ok
 2021-10-08, 13:30:00,2540.4,288,2556.672869,2572.453849, Ok
 2021-10-08, 14:00:00,2500.98,276.7,2516.240022,2532.210859, Ok
 2021-10-08, 14:30:00,2250.48,307.06,2271.331344,2284.645805, Ok
 2021-10-08, 15:00:00,2091.76,322.12,2116.417065,2131.737724, Ok
 2021-10-08, 15:30:00,2174.64,345.1,2201.852207,2215.141065, Ok
 2021-10-08, 16:00:00,2461.16,312.66,2480.94031,2497.826764, Ok
 2021-10-08, 16:30:00,2521.72,305.44,2540.150655,2558.600188, Ok
 2021-10-08, 17:00:00,2441.96,293.9,2459.582455,2475.853723, Ok
 2021-10-08, 17:30:00,2364.36,285.98,2381.592486,2397.136338, Ok
 2021-10-08, 18:00:00,2224.18,259.66,2239.285598,2256.563643, Ok
 2021-10-08, 18:30:00,1522.24,139.6,1528.627743,1538.095778, Ok
 2021-10-08, 19:00:00,1111.38,102.66,1116.111365,1124.384687, Ok
 2021-10-08, 19:30:00,1065,110.26,1070.692424,1079.253411, Ok
 2021-10-08, 20:00:00,1075.04,115.06,1081.179821,1089.925165, Ok
 2021-10-08, 20:30:00,1027.3,98.68,1032.028601,1039.50465, Ok
 2021-10-08, 21:00:00,997.56,100.14,1002.573675,1010.573333, Ok
 2021-10-08, 21:30:00,971.18,95.96,975.9092755,983.1646119, Ok
 2021-10-08, 22:00:00,951.98,94.32,956.641094,963.8723492, Ok
 2021-10-08, 22:30:00,926.54,87.26,930.6399299,938.6395839, Ok
 2021-10-08, 23:00:00,889.72,88.04,894.0652773,902.3174493, Ok
 2021-10-08, 23:30:00,862.9,92.62,867.8564826,876.4007619, Ok
 2021-10-09, 00:00:00,839,84.58,843.2524986,850.7326979, Ok
 2021-10-09, 00:30:00,887.58,84.28,891.572417,897.2947082, Ok
 2021-10-09, 01:00:00,873.86,72.9,876.8954953,881.392501, Ok
 2021-10-09, 01:30:00,888.62,87.46,892.913633,898.7430822, Ok
 2021-10-09, 02:00:00,875.26,93.52,880.2420451,888.1185051, Ok
 2021-10-09, 02:30:00,872.88,83.06,876.8229342,882.6870587, Ok
 2021-10-09, 03:00:00,872.08,84.36,876.1507496,882.5392845, Ok
 2021-10-09, 03:30:00,918.98,92.36,923.609555,930.0236857, Ok
 2021-10-09, 04:00:00,897.66,93.28,902.4935645,908.9381299, Ok
 2021-10-09, 04:30:00,916.9,94,921.7058153,928.4148288, Ok
 2021-10-09, 05:00:00,900.86,96.76,906.0415207,913.2647389, Ok
 2021-10-09, 05:30:00,917.18,94.76,922.0621508,928.1630633, Ok
 2021-10-09, 06:00:00,929.06,92.6,933.663346,940.3540933, Ok
 2021-10-09, 06:30:00,920.4,82.58,924.0971899,929.9482775, Ok
 2021-10-09, 07:00:00,868.6,85.54,872.8018398,878.9461658, Ok
 2021-10-09, 07:30:00,894.4,90.9,899.0073248,905.6472107, Ok
 2021-10-09, 08:00:00,1068.16,120.58,1074.944334,1081.19362, Ok
 2021-10-09, 08:30:00,1528.06,191.28,1539.98552,1550.0243, Ok
 2021-10-09, 09:00:00,1737.88,266.48,1758.191823,1769.928795, Ok
 2021-10-09, 09:30:00,1815.42,323.04,1843.93726,1857.322192, Ok
 2021-10-09, 10:00:00,1147.24,196.38,1163.926425,1174.408282, Ok
 2021-10-09, 10:30:00,214.48,60.98,222.9803372,224.1903776, Ok
 2021-10-09, 11:00:00,214.98,61.98,223.7362751,224.8712407, Ok
 2021-10-09, 11:30:00,213.44,60.34,221.8052055,223.0060593, Ok
 2021-10-09, 12:00:00,214.48,60.98,222.9803372,224.1903776, Ok
 2021-10-09, 12:30:00,1829.16,437.92,1880.850933,1909.013337, Ok
 2021-10-09, 13:00:00,2436.98,553.84,2499.121899,2541.934881, Ok
 2021-10-09, 13:30:00,2545.26,609.74,2617.275556,2662.30942, Ok
 2021-10-09, 14:00:00,2560.5,567.16,2622.561861,2668.169007, Ok
 2021-10-09, 14:30:00,2670.6,579.6,2732.771582,2773.928402, Ok
 2021-10-09, 15:00:00,2378.9,554.54,2442.678821,2480.572325, Ok
 2021-10-09, 15:30:00,2374.08,462.48,2418.707009,2465.774436, Ok
 2021-10-09, 16:00:00,2471.78,489.18,2519.720905,2555.926394, Ok
 2021-10-09, 16:30:00,2418.88,377.3,2448.129029,2476.01724, Ok
 2021-10-09, 17:00:00,2225.86,338.18,2251.403663,2284.685509, Ok
 2021-10-09, 17:30:00,1410.46,196.36,1424.062731,1445.438727, Ok
 2021-10-09, 18:00:00,460.02,55.08,463.3057379,467.9301486, Ok
 2021-10-09, 18:30:00,230.26,36.64,233.1569368,237.3628723, Ok
 2021-10-09, 19:00:00,233.58,38.74,236.7707837,240.5936305, Ok
 2021-10-09, 19:30:00,230.4,35.46,233.1127873,237.0558978, Ok
 2021-10-09, 20:00:00,231.8,37.14,234.7565113,238.8492008, Ok
 2021-10-09, 20:30:00,456.8,53.86,459.9642808,464.8938255, Ok
 2021-10-09, 21:00:00,924.38,95.66,929.3165338,935.5331944, Ok
 2021-10-09, 21:30:00,914.12,96.06,919.1533593,926.3712903, Ok
 2021-10-09, 22:00:00,876.16,94.18,881.2072503,889.4418068, Ok
 2021-10-09, 22:30:00,873.98,83.38,877.948327,884.163815, Ok
 2021-10-09, 23:00:00,885.46,85.96,889.6226915,896.086299, Ok
 2021-10-09, 23:30:00,837.64,84.12,841.8532794,848.341131, Ok
 2021-10-10, 00:00:00,822.3,74.92,825.7059382,830.85097, Ok
 2021-10-10, 00:30:00,841.3,76.22,844.7456294,850.0301101, Ok
 2021-10-10, 01:00:00,830.52,75.04,833.903155,838.9627484, Ok
 2021-10-10, 01:30:00,833.42,86.82,837.9299546,844.5899962, Ok
 2021-10-10, 02:00:00,830.36,80.9,834.2916394,840.1469474, Ok
 2021-10-10, 02:30:00,812.6,87.2,817.265318,825.6298978, Ok
 2021-10-10, 03:00:00,806.82,83.32,811.110803,817.9753191, Ok
 2021-10-10, 03:30:00,830.74,94.84,836.1360973,845.4742939, Ok
 2021-10-10, 04:00:00,819.48,100.08,825.5685779,835.6085823, Ok
 2021-10-10, 04:30:00,954.04,117.16,961.206943,968.327336, Ok
